source_id,site,plot,area1,action,location,area2,transition,survival,log_size,log_size_next,id,repro,flower_n,flower_n_int,cytes_per_polyp,polyps_per_cm2,seeds_exp,seeds_pois,totaloocytes
M48_50_2022,48,50,0,born,Maguey,3.67,t2,NA,NA,1.3001916620664788,2530,NA,NA,NA,1.5300207043118637,19,NA,0,NA
M48_50_2022,48,50,0,born,Maguey,2.73,t2,NA,NA,1.0043016091968684,2531,NA,NA,NA,2.287807409684594,17.62353960801682,NA,0,NA
M48_50_2022,48,50,0,born,Maguey,2.07,t2,NA,NA,0.7275486072772777,2532,NA,NA,NA,1.2606370410736576,18.28802836829685,NA,0,NA
M48_50_2022,48,50,2.16,dead,Maguey,0,t2,0,0.7701082216960737,NA,2533,0,0,0,1.1327893465961698,17,0,0,0
M48_50_2022,48,50,3.53,dead,Maguey,0,t2,0,1.2612978709452054,NA,2534,0,0,0,0.9747797716558422,18.162900037782872,0,0,0
M48_50_2022,48,50,2.33,dead,Maguey,0,t2,0,0.8458682675776092,NA,2535,0,0,0,0.7204284282167659,19,0,0,0
M48_50_2022,48,50,2.43,dead,Maguey,0,t2,0,0.8878912573524571,NA,2536,0,0,0,1.8198409381368266,17,0,0,0
M48_50_2022,48,50,8.34,dead,Maguey,0,t2,0,2.1210632163706555,NA,2537,0,0,0,1.5599933201327647,17,0,0,0
M48_50_2022,48,50,1.05,dead,Maguey,0,t2,0,0.04879016416943205,NA,2538,0,0,0,0.7575787973502048,17,0,0,0
M48_50_2022,48,50,31.09,dead,Maguey,0,t2,0,3.4368862240706624,NA,2539,0,0,0,0.8352637434761767,17,0,0,0
M48_50_2022,48,50,8.89,dead,Maguey,0,t2,0,2.1849270495258133,NA,2540,0,0,0,1.1105931912899905,17,0,0,0
M48_50_2022,48,50,3.65,dead,Maguey,0,t2,0,1.2947271675944,NA,2541,0,0,0,0.7760292425789446,19,0,0,0
M48_50_2022,48,50,2.28,dead,Maguey,0,t2,0,0.8241754429663494,NA,2542,0,0,0,0.6144014210766409,19,0,0,0
M48_50_2022,48,50,0.68,dead,Maguey,0,t2,0,-0.3856624808119846,NA,2543,0,0,0,0.9151568812998392,17,0,0,0
M48_50_2022,48,50,3.81,dead,Maguey,0,t2,0,1.3376291891386096,NA,2544,0,0,0,1.05914805689197,19,0,0,0
M48_50_2022,48,50,23.83,dead,Maguey,0,t2,0,3.170945291110651,NA,2545,0,0,0,1.3032214535849764,19,0,0,0
M48_50_2022,48,50,239.92,dead,Maguey,0,t2,0,5.480305534440753,NA,2546,1,0.5906926663863649,1,0.6051615288858828,17,0.4837371883627386,1,0
M48_50_2022,48,50,3.75,grow,Maguey,4.64,t2,1,1.3217558399823195,1.534714366238164,2547,0,0,0,0.36305932533865726,17,0,0,0
M48_50_2022,48,50,7.04,grow,Maguey,14.86,t2,1,1.951608170169951,2.698673039289613,2548,0,0,0,0.05040083027330633,19,0,0,0
M48_50_2022,48,50,13.84,grow,Maguey,19.25,t2,1,2.6275629501895237,2.9575110607337933,2549,0,0,0,0.20286413242378465,17,0,0,0
M48_50_2022,48,50,2.92,grow,Maguey,3.34,t2,1,1.0715836162801904,1.205970806988609,2550,0,0,0,0.6538344520577614,17,0,0,0
M48_50_2022,48,50,6.31,grow,Maguey,8.63,t2,1,1.8421356765531218,2.155244505095337,2551,0,0,0,0.14757777003758,19,0,0,0
M48_50_2022,48,50,13.11,grow,Maguey,14.46,t2,1,2.5733752977756086,2.671386216730619,2552,0,0,0,0.9595828100254451,18.566440921553,0,0,0
M48_50_2022,48,50,20.41,grow,Maguey,40.92,t2,1,3.0160249768217535,3.711618941083426,2553,0,0,0,0.6718400646896153,19,0,0,0
M48_50_2022,48,50,10.49,grow,Maguey,17.42,t2,1,2.3504224224082058,2.857618971424357,2554,0,0,0,2.0556986483441193,19,0,0,0
M48_50_2022,48,50,53.9,grow,Maguey,58.04,t2,1,3.9871304779149512,4.061132428015987,2555,0,0,0,1.511820131553261,19,0,0,0
M48_50_2022,48,50,77.45,grow,Maguey,96.47,t2,1,4.349632566862877,4.569232079182462,2556,0,0,0,0.6633314061481516,19,0,0,0
M48_50_2022,48,50,7.3,grow,Maguey,9.99,t2,1,1.9878743481543455,2.301584592660462,2557,0,0,0,1.5907466202579923,18.67679095560896,0,0,0
M48_50_2022,48,50,57.58,grow,Maguey,63.79,t2,1,4.05317528518403,4.1555964382538635,2558,0,0,0,0.5923688525786243,19,0,0,0
M48_50_2022,48,50,12.84,grow,Maguey,16.23,t2,1,2.552565298261815,2.7868613815264998,2559,0,0,0,1.4479094109999286,17,0,0,0
M48_50_2022,48,50,10.38,grow,Maguey,12.57,t2,1,2.3398808777377424,2.531313022602156,2560,0,0,0,1.276542241781251,17,0,0,0
M48_50_2022,48,50,2.64,grow,Maguey,5.79,t2,1,0.9707789171582248,1.7561322915849038,2561,0,0,0,1.21633378309334,17,0,0,0
M48_50_2022,48,50,1.29,grow,Maguey,1.66,t2,1,0.25464221837358075,0.5068176023684519,2562,0,0,0,0.04872556299494468,17,0,0,0
M48_50_2022,48,50,2.33,grow,Maguey,2.92,t2,1,0.8458682675776092,1.0715836162801904,2563,0,0,0,0.5719933479496031,19,0,0,0
M48_50_2022,48,50,3.53,grow,Maguey,5.21,t2,1,1.2612978709452054,1.6505798557652755,2564,0,0,0,0.7978254274263423,19,0,0,0
M48_50_2022,48,50,6.89,grow,Maguey,17.65,t2,1,1.9300710850255671,2.8707357833793057,2565,0,0,0,0.25694614847587693,17,0,0,0
M48_50_2022,48,50,21.77,grow,Maguey,33.51,t2,1,3.080532875246456,3.511843901749219,2566,0,0,0,0.8758709531936109,17.614848993094,0,0,0
M48_50_2022,48,50,2.15,grow,Maguey,4.75,t2,1,0.7654678421395714,1.55814461804655,2567,0,0,0,0.6360514959097492,17,0,0,0
M48_50_2022,48,50,14.72,grow,Maguey,19.36,t2,1,2.6892071133007303,2.963209081848431,2568,0,0,0,1.4425264221399972,19,0,0,0
M48_50_2022,48,50,4.27,grow,Maguey,5.3,t2,1,1.451613827240533,1.667706820558076,2569,0,0,0,0.579971457393508,19,0,0,0
M48_50_2022,48,50,49.35,grow,Maguey,52.14,t2,1,3.8989377658794906,3.9539324085053558,2570,0,0,0,0.8766603237792019,19,0,0,0
M48_50_2022,48,50,22.66,grow,Maguey,25.76,t2,1,3.12060125559986,3.248822901236153,2571,0,0,0,0.5538035113968491,17,0,0,0
M48_50_2022,48,50,2.99,grow,Maguey,5.84,t2,1,1.095273387402595,1.7647307968401356,2572,0,0,0,1.835635290469268,19,0,0,0
M48_50_2022,48,50,30.25,grow,Maguey,36.74,t2,1,3.4094961844768505,3.6038660797869797,2573,0,0,0,1.7830919830162388,18.858322905402062,0,0,0
M48_50_2022,48,50,4.4,grow,Maguey,7.15,t2,1,1.4816045409242156,1.9671123567059163,2574,0,0,0,0.9803145000437775,17,0,0,0
M48_50_2022,48,50,3.68,grow,Maguey,4.06,t2,1,1.3029127521808397,1.4011829736136412,2575,0,0,0,0.7596569262867772,17.964184079449563,0,0,0
M48_50_2022,48,50,6.04,grow,Maguey,7.89,t2,1,1.7984040119467235,2.065596134857783,2576,0,0,0,2.304482676511029,17,0,0,0
M48_50_2022,48,50,1.1,grow,Maguey,1.49,t2,1,0.09531017980432493,0.3987761199573678,2577,0,0,0,1.0643261206238337,19,0,0,0
M48_50_2022,48,50,45.23,grow,Maguey,48.92,t2,1,3.8117605834897517,3.890186310818972,2578,0,0,0,1.0958923220079815,17,0,0,0
M48_50_2022,48,50,4.74,grow,Maguey,6.41,t2,1,1.556037135706985,1.8578592709325787,2579,0,0,0,0.09339877274950847,18.841077966376957,0,0,0
M48_50_2022,48,50,12.42,grow,Maguey,15.58,t2,1,2.519308076505333,2.7459880404426023,2580,0,0,0,0.24510618829652886,17,0,0,0
M48_50_2022,48,50,9.23,grow,Maguey,22.3,t2,1,2.222459048514761,3.104586678466073,2581,0,0,0,0.33428697863098056,17,0,0,0
M48_50_2022,48,50,15.52,grow,Maguey,24.71,t2,1,2.7421295147550726,3.2072080200005186,2582,0,0,0,0.4371089153554508,19,0,0,0
M48_50_2022,48,50,15.37,grow,Maguey,21.09,t2,1,2.7324175575505043,3.0487989944906833,2583,0,0,0,1.029922544865145,17,0,0,0
M48_50_2022,48,50,4.4,grow,Maguey,4.88,t2,1,1.4816045409242156,1.5851452198650557,2584,0,0,0,0.8423250937578332,17.836516555583323,0,0,0
M48_50_2022,48,50,5.54,grow,Maguey,6.32,t2,1,1.7119945007591924,1.843719208158766,2585,0,0,0,0.34895317970841117,17.449640429466037,0,0,0
M48_50_2022,48,50,3.15,grow,Maguey,3.66,t2,1,1.1474024528375417,1.297463147413275,2586,0,0,0,0.5985237878935505,19,0,0,0
M48_50_2022,48,50,6.93,grow,Maguey,8.8,t2,1,1.9358598132018119,2.174751721484161,2587,0,0,0,1.6850127445570333,18.676791667889127,0,0,0
M48_50_2022,48,50,26.47,grow,Maguey,43.01,t2,1,3.27601201623901,3.7614326467956447,2588,0,0,0,0.6513282650425034,19,0,0,0
M48_50_2022,48,50,8.39,grow,Maguey,12.31,t2,1,2.127040520479115,2.510411940196362,2589,0,0,0,1.6741533484415114,19,0,0,0
M48_50_2022,48,50,1.78,grow,Maguey,3.38,t2,1,0.5766133643039938,1.2178757094949273,2590,0,0,0,0.7311787265663079,19,0,0,0
M48_50_2022,48,50,7.5,grow,Maguey,15.12,t2,1,2.0149030205422647,2.716018370751387,2591,0,0,0,1.0092779371626632,17.248880388863427,0,0,0
M48_50_2022,48,50,4.35,grow,Maguey,6.47,t2,1,1.4701758451005926,1.8671761085128091,2592,0,0,0,1.491843348196318,19,0,0,0
M48_50_2022,48,50,11.45,grow,Maguey,13.92,t2,1,2.4379897300002487,2.6333266549062735,2593,0,0,0,1.537159636083949,17,0,0,0
M48_50_2022,48,50,6.7,grow,Maguey,8.77,t2,1,1.9021075263969205,2.1713368063840917,2594,0,0,0,1.0199335203131916,17,0,0,0
M48_50_2022,48,50,178.09,grow,Maguey,191.44,t2,1,5.182289040487914,5.254574443600118,2595,0,0,0,2.3061826442390023,17.086160528508152,0,0,0
M48_50_2022,48,50,11.26,grow,Maguey,15.4,t2,1,2.421256622711544,2.7343675094195836,2596,0,0,0,0.17579979834640647,19,0,0,0
M48_50_2022,48,50,123.67,grow,Maguey,134.21,t2,1,4.817616727753966,4.899405737409714,2597,0,0,0,1.8821634760398767,17.43619107446752,0,0,0
M48_50_2022,48,50,13.27,grow,Maguey,16.24,t2,1,2.5855058483441162,2.787477334733532,2598,0,0,0,1.740876863099433,17.92184974602905,0,0,0
M48_50_2022,48,50,0.85,grow,Maguey,1.35,t2,1,-0.16251892949777494,0.30010459245033816,2599,0,0,0,1.656007833755099,17.82865919506046,0,0,0
M48_50_2022,48,50,1.1,grow,Maguey,3.47,t2,1,0.09531017980432493,1.244154593958768,2600,0,0,0,1.6225639980297175,19,0,0,0
M48_50_2022,48,50,141.51,grow,Maguey,153.51,t2,1,4.95237038596428,5.03376571148511,2601,0,0,0,0.6017835596675181,17.685848179164463,0,0,0
M48_50_2022,48,50,27.01,grow,Maguey,39.48,t2,1,3.2962071678045244,3.675794214565281,2602,0,0,0,1.0571247160791382,19,0,0,0
M48_50_2022,48,50,2.27,grow,Maguey,2.39,t2,1,0.8197798314933114,0.8712933659434193,2603,0,0,0,1.7165379280655826,18.025695646563857,0,0,0
M48_50_2022,48,50,29.97,grow,Maguey,35.91,t2,1,3.4001968813285717,3.5810158082379915,2604,0,0,0,2.154485472624098,17,0,0,0
M48_50_2022,48,50,9.29,grow,Maguey,10.36,t2,1,2.2289385528257473,2.337952236831337,2605,0,0,0,1.2393411298324957,18.710881918902416,0,0,0
M48_50_2022,48,50,2.88,grow,Maguey,4.85,t2,1,1.0577902941478545,1.5789787049493917,2606,0,0,0,1.6442430233480483,17,0,0,0
M48_50_2022,48,50,36.45,grow,Maguey,41.65,t2,1,3.5959414584546674,3.7293013686128518,2607,0,0,0,1.6355545398092968,17,0,0,0
M48_50_2022,48,50,52.33,grow,Maguey,55.71,t2,1,3.9575698203841165,4.020159664032724,2608,0,0,0,0.40932228094595347,17,0,0,0
M48_50_2022,48,50,53.56,grow,Maguey,57.67,t2,1,3.9808025208229716,4.0547371076273215,2609,0,0,0,1.0206011348354327,19,0,0,0
M48_50_2022,48,50,18.97,grow,Maguey,25.15,t2,1,2.9428587839469227,3.224857896545748,2610,0,0,0,0.823531780631401,17,0,0,0
M48_50_2022,48,50,5.69,grow,Maguey,6.59,t2,1,1.7387102481382397,1.8855533485144158,2611,0,0,0,0.613713812280991,17,0,0,0
M48_50_2022,48,50,29.47,grow,Maguey,37.01,t2,1,3.3833727967496032,3.6111881463980646,2612,0,0,0,0.3509175621877015,17,0,0,0
M48_50_2022,48,50,132.29,grow,Maguey,146.57,t2,1,4.884996482474289,4.987503130039209,2613,1,0.526527504604761,1,2.000187802288411,17,0.8815957803303869,2,1
M48_50_2022,48,50,190.66,grow,Maguey,236.73,t2,1,5.250491737065432,5.466920251201053,2614,1,0.5659222728579579,1,0.9260125047571284,19,0.6574350159079925,0,1
M48_50_2022,48,50,1.47,same,Maguey,1.46,t2,1,0.3852624007906449,0.37843643572024505,2615,0,0,0,0.7810249770692591,17,0,0,0
M48_50_2022,48,50,2.63,same,Maguey,2.52,t2,1,0.9669838461896731,0.9242589015233319,2616,0,0,0,0.42531722264022415,19,0,0,0
M48_50_2022,48,50,14.78,same,Maguey,15.06,t2,1,2.6932749155200555,2.7120422223717475,2617,0,0,0,1.8147168699413945,17,0,0,0
M48_50_2022,48,50,8.31,same,Maguey,8.5,t2,1,2.1174596088673567,2.1400661634962708,2618,0,0,0,1.882629777200877,17,0,0,0
M48_50_2022,48,50,4.93,same,Maguey,4.89,t2,1,1.5953389880545987,1.5871923034867805,2619,0,0,0,0.7628504124504408,19,0,0,0
M48_50_2022,48,50,1.38,same,Maguey,1.34,t2,1,0.3220834991691132,0.29266961396282004,2620,0,0,0,0.8692856647250993,17,0,0,0
M48_50_2022,48,50,5.7,same,Maguey,5.43,t2,1,1.7404661748405046,1.691939133945844,2621,0,0,0,0.3869138451692141,17,0,0,0
M48_50_2022,48,50,39.29,same,Maguey,40.47,t2,1,3.6709700335703683,3.7005609588877744,2622,0,0,0,0.3553512346000442,17.98252331220381,0,0,0
M48_50_2022,48,50,21.51,same,Maguey,21.86,t2,1,3.068517943279639,3.0846584827483925,2623,0,0,0,0.45586127773962454,17.48649368896175,0,0,0
M48_50_2022,48,50,7.18,same,Maguey,7.47,t2,1,1.9712993830601329,2.010894999144726,2624,0,0,0,1.8539110595695498,17,0,0,0
M48_50_2022,48,50,61.66,same,Maguey,64.16,t2,1,4.121635422458004,4.161379963558259,2625,0,0,0,0.5968986931160792,18.11781759919983,0,0,0
M48_50_2022,48,50,6.17,same,Maguey,6.13,t2,1,1.8196988379172965,1.81319474994812,2626,0,0,0,0.5422953041765519,17.973240665057453,0,0,0
M48_50_2022,48,50,3.68,same,Maguey,3.79,t2,1,1.3029127521808397,1.332366019094335,2627,0,0,0,1.01285762367238,17,0,0,0
M48_50_2022,48,50,41.92,same,Maguey,42.09,t2,1,3.735763040012787,3.7398101827824792,2628,0,0,0,0.26760287171979413,17,0,0,0
M48_50_2022,48,50,153.7,same,Maguey,156.27,t2,1,5.03500265054455,5.0515852804252095,2629,1,0.5426958628897094,1,0.650227381683562,17,0.3329743911252219,0,0
M48_50_2022,48,50,50.49,same,Maguey,48.79,t2,1,3.921775296870824,3.8875253738277458,2630,0,0,0,0.6672867207268258,19,0,0,0
M48_50_2022,48,50,8.36,same,Maguey,8.72,t2,1,2.1234584270966104,2.1656192379208883,2631,0,0,0,0.19293504638330783,17,0,0,0
M48_50_2022,48,50,26.02,same,Maguey,24.98,t2,1,3.2588654730843594,3.2180755046974316,2632,0,0,0,1.5333357087263546,17,0,0,0
M48_50_2022,48,50,36.67,shrink,Maguey,31.38,t2,1,3.6019589820832345,3.4461707473048864,2633,0,0,0,1.3538199613034025,19,0,0,0
M48_50_2022,48,50,2.34,shrink,Maguey,1.6,t2,1,0.85015092936961,0.47000362924573563,2634,0,0,0,1.0027513362226999,19,0,0,0
M48_50_2022,48,50,1.38,shrink,Maguey,1.24,t2,1,0.3220834991691132,0.2151113796169455,2635,0,0,0,0.5115910020283576,17.087570863451333,0,0,0
M48_50_2022,48,50,7.21,shrink,Maguey,5.67,t2,1,1.9754689512968577,1.7351891177396608,2636,0,0,0,1.3210267412430183,17,0,0,0
M48_50_2022,48,50,52.63,shrink,Maguey,48.13,t2,1,3.9632862993656874,3.873905683315018,2637,0,0,0,1.8818748984887996,18.310260960828707,0,0,0
M48_50_2022,48,50,21.98,shrink,Maguey,19.88,t2,1,3.090132948975475,2.989714201228428,2638,0,0,0,1.0904745449008781,19,0,0,0
M48_50_2022,48,50,2.07,shrink,Maguey,1.22,t2,1,0.7275486072772777,0.19885085874516517,2639,0,0,0,0.2264145690712519,17,0,0,0
M48_50_2022,48,50,2.75,shrink,Maguey,1.91,t2,1,1.0116009116784799,0.6471032420585384,2640,0,0,0,1.8905745480903073,19,0,0,0
M48_50_2022,48,50,27.58,shrink,Maguey,24.86,t2,1,3.3170908723651555,3.213260086082565,2641,0,0,0,1.5486580079337255,17.22945900188458,0,0,0
M48_50_2022,48,50,23.07,shrink,Maguey,20.94,t2,1,3.138533072185662,3.041661205442391,2642,0,0,0,1.4552835155124821,17,0,0,0
M48_50_2022,48,50,61.66,shrink,Maguey,43.5,t2,1,4.121635422458004,3.7727609380946383,2643,0,0,0,0.17202377323355889,17,0,0,0
M48_50_2022,48,50,166,shrink,Maguey,135.69,t2,1,5.111987788356544,4.910372872157861,2644,0,0,0,1.2303889618151247,17,0,0,0
M48_50_2022,48,50,3.16,shrink,Maguey,1.5,t2,1,1.1505720275988207,0.4054651081081644,2645,0,0,0,0.5189102761194999,19,0,0,0
M48_50_2022,48,50,28.4,shrink,Maguey,14.66,t2,1,3.3463891451671604,2.6851226964585053,2646,0,0,0,0.59097755563086,19,0,0,0
M48_50_2022,48,50,12.71,shrink,Maguey,11.43,t2,1,2.542389085201363,2.4362414778067194,2647,0,0,0,0.3535059667099215,19,0,0,0
M48_50_2022,48,50,17.82,shrink,Maguey,15.33,t2,1,2.8803214220426634,2.7298116928837226,2648,0,0,0,0.6948962148875493,17,0,0,0
M48_50_2022,48,50,12.15,shrink,Maguey,11.21,t2,1,2.4973291697865574,2.4168062370840686,2649,0,0,0,1.0337419485293382,17,0,0,0
M48_50_2022,48,50,1.31,shrink,Maguey,1.11,t2,1,0.2700271372130602,0.10436001532424286,2650,0,0,0,0.4880921156218759,17.103393329099532,0,0,0
M48_50_2022,48,50,62.4,shrink,Maguey,44.75,t2,1,4.133565275375382,3.8010914447208646,2651,0,0,0,0.30823492527356344,18.15504231090651,0,0,0
M48_50_2022,48,50,53.3,shrink,Maguey,50.5,t2,1,3.975936331171799,3.9219733362813143,2652,0,0,0,0.7961835597869862,19,0,0,0
M48_50_2022,48,50,49.7,shrink,Maguey,46.05,t2,1,3.906004933102583,3.829727762701316,2653,0,0,0,1.3131683595809491,17,0,0,0
M48_50_2022,48,50,7.72,shrink,Maguey,6.08,t2,1,2.0438143640366846,1.8050046959780757,2654,0,0,0,0.9164026135563228,17.598025985903092,0,0,0
M48_50_2022,48,50,29.03,shrink,Maguey,26.23,t2,1,3.3683297780365384,3.2669037938787824,2655,0,0,0,0.893235549321571,19,0,0,0
M48_50_2022,48,50,98.45,shrink,Maguey,87.02,t2,1,4.589548805085134,4.466137977292534,2656,1,0.49468278805786375,0,0.9340534653147559,17,0.3063791227517424,0,0
M48_50_2022,48,50,36.44,shrink,Maguey,31.45,t2,1,3.5956670723917576,3.4483989831464497,2657,0,0,0,0.04875772420414515,19,0,0,0
M48_50_2022,48,50,2.05,shrink,Maguey,1.89,t2,1,0.7178397931503168,0.636576829071551,2658,0,0,0,0.8968963604364352,18.373228524183432,0,0,0
M48_50_2022,48,50,68.14,shrink,Maguey,62.26,t2,1,4.22156441223282,4.131319165013462,2659,0,0,0,0.3624938651996581,19,0,0,0
M48_50_2022,48,50,28.83,shrink,Maguey,26,t2,1,3.3614165116503107,3.258096538021482,2660,0,0,0,0.977828508508588,17,0,0,0
M48_50_2022,48,50,103.79,shrink,Maguey,80.6,t2,1,4.642369626977198,4.389498649512583,2661,1,0.5003760604362123,1,0.3061461703373859,17,0.10586589048381424,0,0
M48_50_2022,48,50,77.75,shrink,Maguey,26.42,t2,1,4.353498551059343,3.2741212990941793,2662,1,0.46924020040003855,0,1.9971476323238564,19,0.5782118113483348,1,1
M48_52_2022,48,52,0,born,Maguey,1,t2,NA,NA,0,2663,NA,NA,NA,0.348873840969396,19,NA,0,NA
M48_52_2022,48,52,0,born,Maguey,1.16,t2,NA,NA,0.14842000511827322,2664,NA,NA,NA,0.571294653271899,17,NA,0,NA
M48_52_2022,48,52,0,born,Maguey,3.45,t2,NA,NA,1.2383742310432684,2665,NA,NA,NA,1.9136197359945148,17.823963910729194,NA,0,NA
M48_52_2022,48,52,0,born,Maguey,4.37,t2,NA,NA,1.4747630091074988,2666,NA,NA,NA,1.469967279075516,18.589048435855165,NA,0,NA
M48_52_2022,48,52,0,born,Maguey,2.18,t2,NA,NA,0.7793248768009977,2667,NA,NA,NA,1.39687104102287,17,NA,0,NA
M48_52_2022,48,52,1.89,dead,Maguey,0,t2,0,0.636576829071551,NA,2668,0,0,0,0.9079206624845599,19,0,0,0
M48_52_2022,48,52,0.44,dead,Maguey,0,t2,0,-0.8209805520698302,NA,2669,0,0,0,0.2822106994731287,18.269684062748308,0,0,0
M48_52_2022,48,52,2.63,dead,Maguey,0,t2,0,0.9669838461896731,NA,2670,0,0,0,0.35978779874625605,17,0,0,0
M48_52_2022,48,52,1.41,dead,Maguey,0,t2,0,0.34358970439007686,NA,2671,0,0,0,1.1568358136268304,17,0,0,0
M48_52_2022,48,52,1.03,dead,Maguey,0,t2,0,0.02955880224154443,NA,2672,0,0,0,0.061421980998564885,17,0,0,0
M48_52_2022,48,52,1.26,dead,Maguey,0,t2,0,0.23111172096338664,NA,2673,0,0,0,2.1043283897138694,17.016172065534796,0,0,0
M48_52_2022,48,52,2.1,dead,Maguey,0,t2,0,0.7419373447293773,NA,2674,0,0,0,0.9919116908969507,17,0,0,0
M48_52_2022,48,52,3.1,dead,Maguey,0,t2,0,1.1314021114911006,NA,2675,0,0,0,1.2909029122962585,17,0,0,0
M48_52_2022,48,52,128.03,dead,Maguey,0,t2,0,4.852264611458088,NA,2676,0,0,0,1.4658512952518152,18.448191415720668,0,0,0
M48_52_2022,48,52,34.66,dead,Maguey,0,t2,0,3.54558628428746,NA,2677,0,0,0,1.339377749724786,17.303250013583064,0,0,0
M48_52_2022,48,52,90.84,grow,Maguey,96.5,t2,1,4.5090997172373575,4.56954300834494,2678,0,0,0,0.7521818646717242,18.88015714137095,0,0,0
M48_52_2022,48,52,7.17,grow,Maguey,11.19,t2,1,1.969905654611529,2.4150205223238337,2679,0,0,0,0.5201458874857963,18.10433943968612,0,0,0
M48_52_2022,48,52,2.89,grow,Maguey,5,t2,1,1.0612565021243408,1.6094379124341003,2680,0,0,0,1.4411989565813057,19,0,0,0
M48_52_2022,48,52,2.11,grow,Maguey,4.04,t2,1,0.7466879474879751,1.3962446919730587,2681,0,0,0,1.7538312267650544,19,0,0,0
M48_52_2022,48,52,22.36,grow,Maguey,24.09,t2,1,3.1072736482868986,3.18179681662678,2682,0,0,0,1.8214867952100493,17,0,0,0
M48_52_2022,48,52,20.7,grow,Maguey,25.13,t2,1,3.0301337002713233,3.2240623515555007,2683,0,0,0,1.6015027419811672,19,0,0,0
M48_52_2022,48,52,41.05,grow,Maguey,47.05,t2,1,3.714790835898437,3.8512108660313884,2684,0,0,0,1.1587388077164091,17.568462629826907,0,0,0
M48_52_2022,48,52,59.76,grow,Maguey,67.21,t2,1,4.090336540824562,4.2078220459818745,2685,0,0,0,0.7470509591422012,19,0,0,0
M48_52_2022,48,52,9.76,grow,Maguey,12.81,t2,1,2.278292400425001,2.550226115908643,2686,0,0,0,0.614260042269688,17.174901218903393,0,0,0
M48_52_2022,48,52,5.86,grow,Maguey,13.31,t2,1,1.7681496035889213,2.58851563240702,2687,0,0,0,0.471162755409116,17,0,0,0
M48_52_2022,48,52,1.69,grow,Maguey,3.14,t2,1,0.5247285289349821,1.144222799920162,2688,0,0,0,1.8294797950475479,18.86304711880777,0,0,0
M48_52_2022,48,52,2.1,grow,Maguey,3.03,t2,1,0.7419373447293773,1.1085626195212777,2689,0,0,0,0.8429092389712111,17,0,0,0
M48_52_2022,48,52,36.38,grow,Maguey,43.37,t2,1,3.5940191730899764,3.7697679578472747,2690,0,0,0,0.6106741236619131,17,0,0,0
M48_52_2022,48,52,8.05,grow,Maguey,9.03,t2,1,2.0856720914304723,2.200552367428894,2691,0,0,0,1.112828826199223,17.267447270833124,0,0,0
M48_52_2022,48,52,19.25,grow,Maguey,27.7,t2,1,2.9575110607337933,3.3214324131932926,2692,0,0,0,0.6922925044499372,18.56926671544188,0,0,0
M48_52_2022,48,52,107.28,grow,Maguey,146.57,t2,1,4.675442238973423,4.987503130039209,2693,0,0,0,1.5784195512862058,18.537045352427796,0,0,0
M48_52_2022,48,52,2.94,grow,Maguey,5.05,t2,1,1.0784095813505903,1.6193882432872684,2694,0,0,0,0.8763528257893786,17,0,0,0
M48_52_2022,48,52,8.72,grow,Maguey,11.05,t2,1,2.1656192379208883,2.402430427963762,2695,0,0,0,2.277293675198395,17,0,0,0
M48_52_2022,48,52,3.64,grow,Maguey,5.61,t2,1,1.2919836816486494,1.724550719534605,2696,0,0,0,0.4289427981868235,17,0,0,0
M48_52_2022,48,52,4.51,grow,Maguey,7.95,t2,1,1.506297153514587,2.0731719286662407,2697,0,0,0,0.8827822649712531,17,0,0,0
M48_52_2022,48,52,16.29,grow,Maguey,19.96,t2,1,2.790551422613954,2.993730270883318,2698,0,0,0,0.9064756367346002,19,0,0,0
M48_52_2022,48,52,26.63,grow,Maguey,33.52,t2,1,3.282038399825841,3.5121422756138823,2699,0,0,0,1.336269115492307,19,0,0,0
M48_52_2022,48,52,3.77,grow,Maguey,6.18,t2,1,1.3270750014599193,1.8213182714695995,2700,0,0,0,0.1302806661090834,19,0,0,0
M48_52_2022,48,52,6.87,grow,Maguey,14.89,t2,1,1.927164106234258,2.7006898466959175,2701,0,0,0,1.6784860716294117,18.41449039454659,0,0,0
M48_52_2022,48,52,10.99,grow,Maguey,13.93,t2,1,2.39698576841553,2.6340447877917144,2702,0,0,0,0.8149401368418709,17,0,0,0
M48_52_2022,48,52,4.74,grow,Maguey,13.88,t2,1,1.556037135706985,2.6304489550786583,2703,0,0,0,1.9287203944276339,18.825590598440538,0,0,0
M48_52_2022,48,52,63.51,grow,Maguey,67.18,t2,1,4.151197373814884,4.207375584184147,2704,0,0,0,1.2091963780716026,19,0,0,0
M48_52_2022,48,52,1.24,grow,Maguey,3.76,t2,1,0.2151113796169455,1.324418957401803,2705,0,0,0,1.2594405259071828,19,0,0,0
M48_52_2022,48,52,6.98,grow,Maguey,11.26,t2,1,1.9430489167742813,2.421256622711544,2706,0,0,0,1.196398704329977,19,0,0,0
M48_52_2022,48,52,22.57,grow,Maguey,37.7,t2,1,3.1166215908294443,3.629660094453965,2707,0,0,0,0.0036006502428442833,19,0,0,0
